Datum;Uhrzeit;exemplary_load
12.01.2017;02:30:00;-9,979.20
12.01.2017;02:45:00;-9,891.20
12.01.2017;03:00:00;-9,627.20
12.01.2017;03:15:00;-9,319.20
12.01.2017;03:30:00;-9,090.40
12.01.2017;03:45:00;-9,776.80
12.01.2017;04:00:00;-9,548.00
12.01.2017;04:15:00;-9,592.00
12.01.2017;04:30:00;-9,160.80
12.01.2017;04:45:00;-8,588.80
12.01.2017;05:00:00;-8,351.20
12.01.2017;05:15:00;-8,580.00
12.01.2017;05:30:00;-8,430.40
12.01.2017;05:45:00;-7,515.20
12.01.2017;06:00:00;-7,101.60
12.01.2017;06:15:00;-5,649.60
12.01.2017;06:30:00;-4,875.20
12.01.2017;06:45:00;-4,162.40
12.01.2017;07:00:00;-3,282.40
12.01.2017;07:15:00;-2,648.80
12.01.2017;07:30:00;-2,428.80
12.01.2017;07:45:00;-1,548.80
12.01.2017;08:00:00;-730.4
12.01.2017;08:15:00;123.2
12.01.2017;08:30:00;1,610.40
12.01.2017;08:45:00;1,205.60
12.01.2017;09:00:00;2,120.80
12.01.2017;09:15:00;1,724.80
12.01.2017;09:30:00;3,643.20
12.01.2017;09:45:00;2,411.20
12.01.2017;10:00:00;2,138.40
12.01.2017;10:15:00;2,912.80
12.01.2017;10:30:00;3,106.40
12.01.2017;10:45:00;3,863.20
12.01.2017;11:00:00;5,711.20
12.01.2017;11:15:00;6,204.00
12.01.2017;11:30:00;4,760.80
12.01.2017;11:45:00;6,380.00
12.01.2017;12:00:00;7,172.00
12.01.2017;12:15:00;5,843.20
12.01.2017;12:30:00;5,376.80
12.01.2017;12:45:00;5,579.20
12.01.2017;13:00:00;6,151.20
12.01.2017;13:15:00;5,878.40
12.01.2017;13:30:00;10,278.40
12.01.2017;13:45:00;10,947.20
12.01.2017;14:00:00;7,436.00
12.01.2017;14:15:00;5,596.80
12.01.2017;14:30:00;7,321.60
12.01.2017;14:45:00;7,268.80
12.01.2017;15:00:00;6,582.40
12.01.2017;15:15:00;9,398.40
12.01.2017;15:30:00;10,032.00
12.01.2017;15:45:00;8,844.00
12.01.2017;16:00:00;7,840.80
12.01.2017;16:15:00;7,339.20
12.01.2017;16:30:00;5,508.80
12.01.2017;16:45:00;6,028.00
12.01.2017;17:00:00;6,996.00
12.01.2017;17:15:00;7,876.00
12.01.2017;17:30:00;11,501.60
12.01.2017;17:45:00;12,892.00
12.01.2017;18:00:00;13,200.00
12.01.2017;18:15:00;10,876.80
12.01.2017;18:30:00;12,100.00
12.01.2017;18:45:00;12,144.00
12.01.2017;19:00:00;11,730.40
12.01.2017;19:15:00;9,882.40
12.01.2017;19:30:00;10,049.60
12.01.2017;19:45:00;12,064.80
12.01.2017;20:00:00;11,924.00
12.01.2017;20:15:00;9,882.40
12.01.2017;20:30:00;9,715.20
12.01.2017;20:45:00;8,914.40
12.01.2017;21:00:00;8,043.20
12.01.2017;21:15:00;7,330.40
12.01.2017;21:30:00;6,908.00
12.01.2017;21:45:00;4,875.20
12.01.2017;22:00:00;3,977.60
12.01.2017;22:15:00;3,044.80
12.01.2017;22:30:00;1,619.20
12.01.2017;22:45:00;1,496.00
12.01.2017;23:00:00;2,164.80
12.01.2017;23:15:00;3,036.00
12.01.2017;23:30:00;2,904.00
12.01.2017;23:45:00;2,024.00
13.01.2017;00:00:00;132
13.01.2017;00:15:00;1,152.80
13.01.2017;00:30:00;536.8
13.01.2017;00:45:00;5,473.60
13.01.2017;01:00:00;5,808.00
13.01.2017;01:15:00;6,248.00
13.01.2017;01:30:00;3,132.80
13.01.2017;01:45:00;-5,896.00
13.01.2017;02:00:00;-8,025.60
13.01.2017;02:15:00;-7,233.60
13.01.2017;02:30:00;-8,747.20
13.01.2017;02:45:00;-9,266.40
13.01.2017;03:00:00;-8,060.80
13.01.2017;03:15:00;-6,617.60
13.01.2017;03:30:00;-6,978.40
13.01.2017;03:45:00;-6,899.20
13.01.2017;04:00:00;-6,468.00
13.01.2017;04:15:00;-5,720.00
13.01.2017;04:30:00;-4,558.40
13.01.2017;04:45:00;-2,112.00
13.01.2017;05:00:00;44
13.01.2017;05:15:00;466.4
13.01.2017;05:30:00;1,170.40
13.01.2017;05:45:00;3,150.40
13.01.2017;06:00:00;3,555.20
13.01.2017;06:15:00;4,672.80
13.01.2017;06:30:00;6,036.80
13.01.2017;06:45:00;8,852.80
13.01.2017;07:00:00;8,131.20
13.01.2017;07:15:00;-545.6
13.01.2017;07:30:00;721.6
13.01.2017;07:45:00;853.6
13.01.2017;08:00:00;-2,006.40
13.01.2017;08:15:00;-1,751.20
13.01.2017;08:30:00;-1,707.20
13.01.2017;08:45:00;-1,408.00
13.01.2017;09:00:00;-1,724.80
13.01.2017;09:15:00;-2,156.00
13.01.2017;09:30:00;-1,997.60
13.01.2017;09:45:00;-1,610.40
13.01.2017;10:00:00;-1,848.00
13.01.2017;10:15:00;-1,364.00
13.01.2017;10:30:00;-774.4
13.01.2017;10:45:00;-1,399.20
13.01.2017;11:00:00;-1,135.20
13.01.2017;11:15:00;712.8
13.01.2017;11:30:00;2,376.00
13.01.2017;11:45:00;3,317.60
13.01.2017;12:00:00;3,088.80
13.01.2017;12:15:00;1,760.00
13.01.2017;12:30:00;3,625.60
13.01.2017;12:45:00;3,176.80
13.01.2017;13:00:00;3,968.80
13.01.2017;13:15:00;1,962.40
13.01.2017;13:30:00;2,675.20
13.01.2017;13:45:00;4,197.60
13.01.2017;14:00:00;5,227.20
13.01.2017;14:15:00;5,183.20
13.01.2017;14:30:00;4,989.60
13.01.2017;14:45:00;6,987.20
13.01.2017;15:00:00;2,578.40
13.01.2017;15:15:00;3,775.20
13.01.2017;15:30:00;1,179.20
13.01.2017;15:45:00;1,663.20
13.01.2017;16:00:00;3,687.20
13.01.2017;16:15:00;3,326.40
13.01.2017;16:30:00;3,423.20
13.01.2017;16:45:00;1,161.60
13.01.2017;17:00:00;-554.4
13.01.2017;17:15:00;422.4
13.01.2017;17:30:00;2,164.80
13.01.2017;17:45:00;2,692.80
13.01.2017;18:00:00;3,652.00
13.01.2017;18:15:00;4,180.00
13.01.2017;18:30:00;4,021.60
13.01.2017;18:45:00;2,226.40
13.01.2017;19:00:00;3,256.00
13.01.2017;19:15:00;3,872.00
13.01.2017;19:30:00;5,253.60
13.01.2017;19:45:00;3,036.00
13.01.2017;20:00:00;167.2
13.01.2017;20:15:00;1,012.00
13.01.2017;20:30:00;3,898.40
13.01.2017;20:45:00;1,804.00
13.01.2017;21:00:00;1,812.80
13.01.2017;21:15:00;1,601.60
13.01.2017;21:30:00;2,877.60
13.01.2017;21:45:00;3,238.40
13.01.2017;22:00:00;1,707.20
13.01.2017;22:15:00;2,006.40
13.01.2017;22:30:00;2,904.00
13.01.2017;22:45:00;3,916.00
13.01.2017;23:00:00;2,763.20
13.01.2017;23:15:00;2,323.20
13.01.2017;23:30:00;2,261.60
13.01.2017;23:45:00;572
14.01.2017;00:00:00;-2,481.60
14.01.2017;00:15:00;-5,174.40
14.01.2017;00:30:00;-8,879.20
14.01.2017;00:45:00;-9,548.00
14.01.2017;01:00:00;-9,486.40
14.01.2017;01:15:00;-9,600.80
14.01.2017;01:30:00;-9,592.00
14.01.2017;01:45:00;-9,856.00
14.01.2017;02:00:00;-10,199.20
14.01.2017;02:15:00;-10,410.40
14.01.2017;02:30:00;-10,577.60
14.01.2017;02:45:00;-10,304.80
14.01.2017;03:00:00;-9,451.20
14.01.2017;03:15:00;-8,184.00
14.01.2017;03:30:00;-9,328.00
14.01.2017;03:45:00;-10,744.80
14.01.2017;04:00:00;-10,973.60
14.01.2017;04:15:00;-11,052.80
14.01.2017;04:30:00;-10,876.80
14.01.2017;04:45:00;-10,885.60
14.01.2017;05:00:00;-11,000.00
14.01.2017;05:15:00;-10,771.20
14.01.2017;05:30:00;-10,296.00
14.01.2017;05:45:00;-9,724.00
14.01.2017;06:00:00;-8,395.20
14.01.2017;06:15:00;-7,928.80
14.01.2017;06:30:00;-7,409.60
14.01.2017;06:45:00;-6,881.60
14.01.2017;07:00:00;-7,198.40
14.01.2017;07:15:00;-8,527.20
14.01.2017;07:30:00;-8,492.00
14.01.2017;07:45:00;-8,756.00
14.01.2017;08:00:00;-8,632.80
14.01.2017;08:15:00;-8,368.80
14.01.2017;08:30:00;-8,298.40
14.01.2017;08:45:00;-7,541.60
14.01.2017;09:00:00;-6,406.40
14.01.2017;09:15:00;-7,409.60
14.01.2017;09:30:00;-7,515.20
14.01.2017;09:45:00;-6,230.40
14.01.2017;10:00:00;-4,426.40
14.01.2017;10:15:00;-5,297.60
14.01.2017;10:30:00;-1,390.40
14.01.2017;10:45:00;396
14.01.2017;11:00:00;-1,909.60
14.01.2017;11:15:00;-4,250.40
14.01.2017;11:30:00;-3,432.00
14.01.2017;11:45:00;-3,194.40
14.01.2017;12:00:00;-3,115.20
14.01.2017;12:15:00;-2,191.20
14.01.2017;12:30:00;-932.8
14.01.2017;12:45:00;730.4
14.01.2017;13:00:00;598.4
14.01.2017;13:15:00;-1,284.80
14.01.2017;13:30:00;-123.2
14.01.2017;13:45:00;-959.2
14.01.2017;14:00:00;-2,085.60
14.01.2017;14:15:00;-343.2
14.01.2017;14:30:00;1,012.00
14.01.2017;14:45:00;-501.6
14.01.2017;15:00:00;-2,798.40
14.01.2017;15:15:00;-7,154.40
14.01.2017;15:30:00;-6,881.60
14.01.2017;15:45:00;-5,024.80
14.01.2017;16:00:00;-6,415.20
14.01.2017;16:15:00;-6,089.60
14.01.2017;16:30:00;-5,473.60
14.01.2017;16:45:00;-3,124.00
14.01.2017;17:00:00;-2,032.80
14.01.2017;17:15:00;-1,249.60
14.01.2017;17:30:00;176
14.01.2017;17:45:00;-897.6
14.01.2017;18:00:00;-2,402.40
14.01.2017;18:15:00;-994.4
14.01.2017;18:30:00;-1,760.00
14.01.2017;18:45:00;-5,790.40
14.01.2017;19:00:00;-3,669.60
14.01.2017;19:15:00;-4,065.60
14.01.2017;19:30:00;-3,968.80
14.01.2017;19:45:00;-4,329.60
14.01.2017;20:00:00;-5,139.20
14.01.2017;20:15:00;-5,341.60
14.01.2017;20:30:00;-4,320.80
14.01.2017;20:45:00;-6,952.00
14.01.2017;21:00:00;-6,520.80
14.01.2017;21:15:00;-5,139.20
14.01.2017;21:30:00;-3,264.80
14.01.2017;21:45:00;-2,824.80
14.01.2017;22:00:00;-5,271.20
14.01.2017;22:15:00;-4,206.40
14.01.2017;22:30:00;-3,854.40
14.01.2017;22:45:00;-1,812.80
14.01.2017;23:00:00;-6,133.60
14.01.2017;23:15:00;-8,333.60
14.01.2017;23:30:00;-8,615.20
14.01.2017;23:45:00;-6,538.40
15.01.2017;00:00:00;-8,518.40
15.01.2017;00:15:00;-7,506.40
15.01.2017;00:30:00;-6,036.80
15.01.2017;00:45:00;-8,826.40
15.01.2017;01:00:00;-8,272.00
15.01.2017;01:15:00;-7,576.80
15.01.2017;01:30:00;-5,165.60
15.01.2017;01:45:00;-4,382.40
15.01.2017;02:00:00;-4,276.80
15.01.2017;02:15:00;-1,478.40
15.01.2017;02:30:00;-3,889.60
15.01.2017;02:45:00;-4,338.40
15.01.2017;03:00:00;-4,488.00
15.01.2017;03:15:00;-6,248.00
15.01.2017;03:30:00;-6,468.00
15.01.2017;03:45:00;-6,327.20
15.01.2017;04:00:00;-8,615.20
15.01.2017;04:15:00;-8,360.00
15.01.2017;04:30:00;-8,236.80
15.01.2017;04:45:00;-7,964.00
15.01.2017;05:00:00;-7,216.00
15.01.2017;05:15:00;-8,157.60
15.01.2017;05:30:00;-7,031.20
15.01.2017;05:45:00;-5,016.00
15.01.2017;06:00:00;-6,855.20
15.01.2017;06:15:00;-4,259.20
15.01.2017;06:30:00;-4,197.60
15.01.2017;06:45:00;-5,508.80
15.01.2017;07:00:00;-5,297.60
15.01.2017;07:15:00;-6,080.80
15.01.2017;07:30:00;-5,350.40
15.01.2017;07:45:00;-4,945.60
15.01.2017;08:00:00;-4,259.20
15.01.2017;08:15:00;-2,270.40
15.01.2017;08:30:00;-2,270.40
15.01.2017;08:45:00;-3,344.00
15.01.2017;09:00:00;-5,218.40
15.01.2017;09:15:00;-2,948.00
15.01.2017;09:30:00;-1,170.40
15.01.2017;09:45:00;-809.6
15.01.2017;10:00:00;888.8
15.01.2017;10:15:00;1,056.00
15.01.2017;10:30:00;2,816.00
15.01.2017;10:45:00;651.2
15.01.2017;11:00:00;431.2
15.01.2017;11:15:00;-1,196.80
15.01.2017;11:30:00;-1,082.40
15.01.2017;11:45:00;-1,980.00
15.01.2017;12:00:00;-3,308.80
15.01.2017;12:15:00;-4,215.20
15.01.2017;12:30:00;-5,887.20
15.01.2017;12:45:00;-4,452.80
15.01.2017;13:00:00;-184.8
15.01.2017;13:15:00;-906.4
15.01.2017;13:30:00;836
15.01.2017;13:45:00;572
15.01.2017;14:00:00;-677.6
15.01.2017;14:15:00;-1,144.00
15.01.2017;14:30:00;-528
15.01.2017;14:45:00;-2,763.20
15.01.2017;15:00:00;-3,361.60
15.01.2017;15:15:00;-3,168.00
15.01.2017;15:30:00;-2,807.20
15.01.2017;15:45:00;-2,182.40
15.01.2017;16:00:00;-431.2
15.01.2017;16:15:00;2,041.60
15.01.2017;16:30:00;3,537.60
15.01.2017;16:45:00;2,956.80
15.01.2017;17:00:00;2,904.00
15.01.2017;17:15:00;3,009.60
15.01.2017;17:30:00;2,692.80
15.01.2017;17:45:00;5,271.20
15.01.2017;18:00:00;5,280.00
15.01.2017;18:15:00;5,236.00
15.01.2017;18:30:00;5,262.40
15.01.2017;18:45:00;4,391.20
15.01.2017;19:00:00;1,812.80
15.01.2017;19:15:00;-1,126.40
15.01.2017;19:30:00;906.4
15.01.2017;19:45:00;3,599.20
15.01.2017;20:00:00;4,558.40
15.01.2017;20:15:00;5,755.20
15.01.2017;20:30:00;4,980.80
15.01.2017;20:45:00;4,320.80
15.01.2017;21:00:00;5,227.20
15.01.2017;21:15:00;6,696.80
15.01.2017;21:30:00;6,978.40
15.01.2017;21:45:00;7,216.00
15.01.2017;22:00:00;8,756.00
15.01.2017;22:15:00;9,530.40
15.01.2017;22:30:00;8,729.60
15.01.2017;22:45:00;7,779.20
15.01.2017;23:00:00;7,110.40
15.01.2017;23:15:00;7,207.20
15.01.2017;23:30:00;6,010.40
15.01.2017;23:45:00;6,749.60
16.01.2017;00:00:00;7,638.40
16.01.2017;00:15:00;7,251.20
16.01.2017;00:30:00;6,441.60
16.01.2017;00:45:00;6,520.80
16.01.2017;01:00:00;6,617.60
16.01.2017;01:15:00;5,869.60
16.01.2017;01:30:00;6,327.20
16.01.2017;01:45:00;7,471.20
16.01.2017;02:00:00;7,884.80
16.01.2017;02:15:00;7,884.80
16.01.2017;02:30:00;8,791.20
16.01.2017;02:45:00;9,407.20
16.01.2017;03:00:00;9,266.40
16.01.2017;03:15:00;9,204.80
16.01.2017;03:30:00;9,090.40
16.01.2017;03:45:00;8,844.00
16.01.2017;04:00:00;8,615.20
16.01.2017;04:15:00;8,870.40
16.01.2017;04:30:00;9,248.80
16.01.2017;04:45:00;9,328.00
16.01.2017;05:00:00;9,231.20
16.01.2017;05:15:00;9,759.20
16.01.2017;05:30:00;9,521.60
16.01.2017;05:45:00;9,627.20
16.01.2017;06:00:00;9,662.40
16.01.2017;06:15:00;10,472.00
16.01.2017;06:30:00;11,695.20
16.01.2017;06:45:00;11,572.00
16.01.2017;07:00:00;12,522.40
16.01.2017;07:15:00;14,080.00
16.01.2017;07:30:00;15,294.40
16.01.2017;07:45:00;16,218.40
16.01.2017;08:00:00;17,045.60
16.01.2017;08:15:00;17,353.60
16.01.2017;08:30:00;17,617.60
16.01.2017;08:45:00;17,265.60
16.01.2017;09:00:00;17,107.20
16.01.2017;09:15:00;16,271.20
16.01.2017;09:30:00;16,183.20
16.01.2017;09:45:00;16,095.20
16.01.2017;10:00:00;16,227.20
16.01.2017;10:15:00;16,385.60
16.01.2017;10:30:00;17,230.40
16.01.2017;10:45:00;17,890.40
16.01.2017;11:00:00;17,996.00
16.01.2017;11:15:00;17,424.00
16.01.2017;11:30:00;17,846.40
16.01.2017;11:45:00;17,327.20
16.01.2017;12:00:00;17,652.80
16.01.2017;12:15:00;17,344.80
16.01.2017;12:30:00;17,996.00
16.01.2017;12:45:00;18,330.40
16.01.2017;13:00:00;18,480.00
16.01.2017;13:15:00;18,092.80
16.01.2017;13:30:00;18,101.60
16.01.2017;13:45:00;17,644.00
16.01.2017;14:00:00;16,878.40
16.01.2017;14:15:00;17,001.60
16.01.2017;14:30:00;17,116.00
16.01.2017;14:45:00;16,852.00
16.01.2017;15:00:00;16,816.80
16.01.2017;15:15:00;17,036.80
16.01.2017;15:30:00;16,887.20
16.01.2017;15:45:00;16,869.60
16.01.2017;16:00:00;16,781.60
16.01.2017;16:15:00;16,209.60
16.01.2017;16:30:00;16,500.00
16.01.2017;16:45:00;15,980.80
16.01.2017;17:00:00;15,523.20
16.01.2017;17:15:00;14,775.20
16.01.2017;17:30:00;14,484.80
16.01.2017;17:45:00;14,766.40
16.01.2017;18:00:00;14,370.40
16.01.2017;18:15:00;13,613.60
16.01.2017;18:30:00;13,367.20
16.01.2017;18:45:00;14,599.20
16.01.2017;19:00:00;15,338.40
16.01.2017;19:15:00;15,241.60
16.01.2017;19:30:00;14,951.20
16.01.2017;19:45:00;14,247.20
16.01.2017;20:00:00;13,164.80
16.01.2017;20:15:00;9,556.80
16.01.2017;20:30:00;6,881.60
16.01.2017;20:45:00;4,593.60
16.01.2017;21:00:00;4,012.80
16.01.2017;21:15:00;4,523.20
16.01.2017;21:30:00;7,682.40
16.01.2017;21:45:00;10,533.60
16.01.2017;22:00:00;10,806.40
16.01.2017;22:15:00;10,102.40
16.01.2017;22:30:00;8,676.80
16.01.2017;22:45:00;7,647.20
16.01.2017;23:00:00;8,140.00
16.01.2017;23:15:00;8,456.80
16.01.2017;23:30:00;9,187.20
16.01.2017;23:45:00;10,419.20
17.01.2017;00:00:00;10,815.20
17.01.2017;00:15:00;10,102.40
17.01.2017;00:30:00;9,856.00
17.01.2017;00:45:00;9,970.40
17.01.2017;01:00:00;10,216.80
17.01.2017;01:15:00;9,618.40
17.01.2017;01:30:00;8,852.80
17.01.2017;01:45:00;7,972.80
17.01.2017;02:00:00;7,374.40
17.01.2017;02:15:00;6,978.40
17.01.2017;02:30:00;6,837.60
17.01.2017;02:45:00;8,439.20
17.01.2017;03:00:00;8,492.00
17.01.2017;03:15:00;8,756.00
17.01.2017;03:30:00;6,564.80
17.01.2017;03:45:00;6,098.40
17.01.2017;04:00:00;4,936.80
17.01.2017;04:15:00;5,438.40
17.01.2017;04:30:00;5,051.20
17.01.2017;04:45:00;5,324.00
17.01.2017;05:00:00;5,605.60
17.01.2017;05:15:00;5,192.00
17.01.2017;05:30:00;5,535.20
17.01.2017;05:45:00;7,902.40
17.01.2017;06:00:00;8,377.60
17.01.2017;06:15:00;7,928.80
17.01.2017;06:30:00;7,603.20
17.01.2017;06:45:00;9,389.60
17.01.2017;07:00:00;10,621.60
17.01.2017;07:15:00;10,032.00
17.01.2017;07:30:00;12,232.00
17.01.2017;07:45:00;15,215.20
17.01.2017;08:00:00;15,039.20
17.01.2017;08:15:00;17,116.00
17.01.2017;08:30:00;17,300.80
17.01.2017;08:45:00;17,292.00
17.01.2017;09:00:00;16,359.20
17.01.2017;09:15:00;14,731.20
17.01.2017;09:30:00;15,540.80
17.01.2017;09:45:00;15,936.80
17.01.2017;10:00:00;16,271.20
17.01.2017;10:15:00;15,743.20
17.01.2017;10:30:00;15,628.80
17.01.2017;10:45:00;15,540.80
17.01.2017;11:00:00;16,112.80
17.01.2017;11:15:00;16,869.60
17.01.2017;11:30:00;17,300.80
17.01.2017;11:45:00;17,239.20
17.01.2017;12:00:00;17,309.60
17.01.2017;12:15:00;16,561.60
17.01.2017;12:30:00;17,168.80
17.01.2017;12:45:00;17,828.80
17.01.2017;13:00:00;17,573.60
17.01.2017;13:15:00;17,732.00
17.01.2017;13:30:00;17,230.40
17.01.2017;13:45:00;16,112.80
17.01.2017;14:00:00;14,423.20
17.01.2017;14:15:00;12,293.60
17.01.2017;14:30:00;13,332.00
17.01.2017;14:45:00;13,657.60
17.01.2017;15:00:00;13,701.60
17.01.2017;15:15:00;12,443.20
17.01.2017;15:30:00;8,888.00
17.01.2017;15:45:00;8,140.00
17.01.2017;16:00:00;6,952.00
17.01.2017;16:15:00;6,186.40
17.01.2017;16:30:00;6,908.00
17.01.2017;16:45:00;6,512.00
17.01.2017;17:00:00;6,098.40
17.01.2017;17:15:00;4,461.60
17.01.2017;17:30:00;4,496.80
17.01.2017;17:45:00;4,171.20
17.01.2017;18:00:00;3,388.00
17.01.2017;18:15:00;2,411.20
17.01.2017;18:30:00;2,525.60
17.01.2017;18:45:00;1,487.20
17.01.2017;19:00:00;642.4
17.01.2017;19:15:00;2,270.40
17.01.2017;19:30:00;4,417.60
17.01.2017;19:45:00;5,878.40
17.01.2017;20:00:00;8,703.20
17.01.2017;20:15:00;6,336.00
17.01.2017;20:30:00;3,080.00
17.01.2017;20:45:00;3,203.20
17.01.2017;21:00:00;3,643.20
17.01.2017;21:15:00;2,675.20
17.01.2017;21:30:00;3,370.40
17.01.2017;21:45:00;-184.8
17.01.2017;22:00:00;-1,196.80
17.01.2017;22:15:00;-624.8
17.01.2017;22:30:00;1,742.40
17.01.2017;22:45:00;2,684.00
17.01.2017;23:00:00;3,836.80
17.01.2017;23:15:00;4,910.40
17.01.2017;23:30:00;3,212.00
17.01.2017;23:45:00;3,361.60
18.01.2017;00:00:00;3,819.20
18.01.2017;00:15:00;2,059.20
18.01.2017;00:30:00;968
18.01.2017;00:45:00;1,240.80
18.01.2017;01:00:00;941.6
18.01.2017;01:15:00;-1,240.80
18.01.2017;01:30:00;1,056.00
18.01.2017;01:45:00;3,361.60
18.01.2017;02:00:00;4,021.60
18.01.2017;02:15:00;5,068.80
18.01.2017;02:30:00;5,940.00
18.01.2017;02:45:00;3,212.00
18.01.2017;03:00:00;2,719.20
18.01.2017;03:15:00;3,810.40
18.01.2017;03:30:00;3,247.20
18.01.2017;03:45:00;1,020.80
18.01.2017;04:00:00;1,320.00
18.01.2017;04:15:00;3,845.60
18.01.2017;04:30:00;6,424.00
18.01.2017;04:45:00;6,996.00
18.01.2017;05:00:00;7,717.60
18.01.2017;05:15:00;8,377.60
18.01.2017;05:30:00;8,157.60
18.01.2017;05:45:00;9,231.20
18.01.2017;06:00:00;9,416.00
18.01.2017;06:15:00;10,436.80
18.01.2017;06:30:00;10,252.00
18.01.2017;06:45:00;10,692.00
18.01.2017;07:00:00;11,440.00
18.01.2017;07:15:00;10,744.80
18.01.2017;07:30:00;10,252.00
18.01.2017;07:45:00;10,128.80
18.01.2017;08:00:00;11,299.20
18.01.2017;08:15:00;10,832.80
18.01.2017;08:30:00;8,932.00
18.01.2017;08:45:00;9,134.40
18.01.2017;09:00:00;10,753.60
18.01.2017;09:15:00;10,058.40
18.01.2017;09:30:00;10,014.40
18.01.2017;09:45:00;9,820.80
18.01.2017;10:00:00;10,859.20
18.01.2017;10:15:00;12,091.20
18.01.2017;10:30:00;14,581.60
18.01.2017;10:45:00;14,432.00
18.01.2017;11:00:00;15,400.00
18.01.2017;11:15:00;15,320.80
18.01.2017;11:30:00;15,998.40
18.01.2017;11:45:00;16,711.20
18.01.2017;12:00:00;16,456.00
18.01.2017;12:15:00;16,288.80
18.01.2017;12:30:00;16,896.00
18.01.2017;12:45:00;16,605.60
18.01.2017;13:00:00;15,919.20
18.01.2017;13:15:00;16,720.00
18.01.2017;13:30:00;16,755.20
18.01.2017;13:45:00;16,693.60
18.01.2017;14:00:00;15,813.60
18.01.2017;14:15:00;15,602.40
18.01.2017;14:30:00;15,646.40
18.01.2017;14:45:00;14,493.60
18.01.2017;15:00:00;13,428.80
18.01.2017;15:15:00;12,364.00
18.01.2017;15:30:00;11,536.80
18.01.2017;15:45:00;12,478.40
18.01.2017;16:00:00;11,008.80
18.01.2017;16:15:00;9,556.80
18.01.2017;16:30:00;10,128.80
18.01.2017;16:45:00;10,947.20
18.01.2017;17:00:00;10,445.60
18.01.2017;17:15:00;10,190.40
18.01.2017;17:30:00;9,231.20
18.01.2017;17:45:00;7,356.80
18.01.2017;18:00:00;6,679.20
18.01.2017;18:15:00;6,283.20
18.01.2017;18:30:00;5,438.40
18.01.2017;18:45:00;3,273.60
18.01.2017;19:00:00;5,376.80
18.01.2017;19:15:00;5,931.20
18.01.2017;19:30:00;5,218.40
18.01.2017;19:45:00;4,232.80
18.01.2017;20:00:00;4,224.00
18.01.2017;20:15:00;2,138.40
18.01.2017;20:30:00;-1,856.80
18.01.2017;20:45:00;-924
18.01.2017;21:00:00;1,064.80
18.01.2017;21:15:00;2,156.00
18.01.2017;21:30:00;2,728.00
18.01.2017;21:45:00;2,525.60
18.01.2017;22:00:00;624.8
18.01.2017;22:15:00;-140.8
18.01.2017;22:30:00;580.8
18.01.2017;22:45:00;149.6
18.01.2017;23:00:00;193.6
18.01.2017;23:15:00;1,522.40
18.01.2017;23:30:00;1,804.00
18.01.2017;23:45:00;1,548.80
19.01.2017;00:00:00;3,009.60
19.01.2017;00:15:00;3,440.80
19.01.2017;00:30:00;3,678.40
19.01.2017;00:45:00;3,960.00
19.01.2017;01:00:00;3,713.60
19.01.2017;01:15:00;2,270.40
19.01.2017;01:30:00;2,367.20
19.01.2017;01:45:00;2,640.00
19.01.2017;02:00:00;3,264.80
19.01.2017;02:15:00;3,176.80
19.01.2017;02:30:00;2,622.40
19.01.2017;02:45:00;3,220.80
19.01.2017;03:00:00;3,819.20
19.01.2017;03:15:00;3,766.40
19.01.2017;03:30:00;4,972.00
19.01.2017;03:45:00;5,148.00
19.01.2017;04:00:00;5,385.60
19.01.2017;04:15:00;4,488.00
19.01.2017;04:30:00;2,745.60
19.01.2017;04:45:00;2,789.60
19.01.2017;05:00:00;3,960.00
19.01.2017;05:15:00;4,083.20
19.01.2017;05:30:00;2,939.20
19.01.2017;05:45:00;3,018.40
19.01.2017;06:00:00;4,294.40
19.01.2017;06:15:00;5,112.80
19.01.2017;06:30:00;5,192.00
19.01.2017;06:45:00;6,168.80
19.01.2017;07:00:00;7,022.40
19.01.2017;07:15:00;9,539.20
19.01.2017;07:30:00;8,940.80
19.01.2017;07:45:00;8,148.80
19.01.2017;08:00:00;8,096.00
19.01.2017;08:15:00;8,351.20
19.01.2017;08:30:00;8,632.80
19.01.2017;08:45:00;9,072.80
19.01.2017;09:00:00;9,046.40
19.01.2017;09:15:00;11,264.00
19.01.2017;09:30:00;6,688.00
19.01.2017;09:45:00;4,461.60
19.01.2017;10:00:00;4,065.60
19.01.2017;10:15:00;4,303.20
19.01.2017;10:30:00;5,183.20
19.01.2017;10:45:00;7,823.20
19.01.2017;11:00:00;8,650.40
19.01.2017;11:15:00;7,040.00
19.01.2017;11:30:00;7,955.20
19.01.2017;11:45:00;8,245.60
19.01.2017;12:00:00;8,052.00
19.01.2017;12:15:00;4,250.40
19.01.2017;12:30:00;1,311.20
19.01.2017;12:45:00;2,860.00
19.01.2017;13:00:00;13,094.40
19.01.2017;13:15:00;13,059.20
19.01.2017;13:30:00;13,252.80
19.01.2017;13:45:00;13,948.00
19.01.2017;14:00:00;14,141.60
19.01.2017;14:15:00;13,763.20
19.01.2017;14:30:00;12,161.60
19.01.2017;14:45:00;10,384.00
19.01.2017;15:00:00;10,656.80
19.01.2017;15:15:00;11,360.80
19.01.2017;15:30:00;11,299.20
19.01.2017;15:45:00;10,727.20
19.01.2017;16:00:00;8,905.60
19.01.2017;16:15:00;8,377.60
19.01.2017;16:30:00;8,536.00
19.01.2017;16:45:00;5,764.00
19.01.2017;17:00:00;4,725.60
